-6.530324459075927734e+00 1.929254722595214844e+01
-3.585147857666015625e+01 2.251776885986328125e+01
2.654199028015136719e+01 3.082892036437988281e+01
-1.348423194885253906e+01 -4.189016342163085938e+01
2.499392700195312500e+01 5.009406208992004395e-01
-2.850742530822753906e+01 -3.726089477539062500e+01
2.530771255493164062e+01 -4.251633453369140625e+01
-3.273295974731445312e+01 -1.178589344024658203e+01
2.408764839172363281e+01 -3.759146881103515625e+01
1.452808761596679688e+01 1.322425556182861328e+01
-3.813453292846679688e+01 -4.625633239746093750e+00
8.754874229431152344e+00 2.475214958190917969e+01
-2.488110733032226562e+01 4.429818153381347656e+00
-2.010131359100341797e+00 4.483095550537109375e+01
1.973966979980468750e+01 -4.951787567138671875e+01
2.371449279785156250e+01 -2.630875968933105469e+01
-3.035001564025878906e+01 -2.415896606445312500e+01
2.817544639110565186e-01 -1.977027511596679688e+01
-1.074355915188789368e-01 3.445072937011718750e+01
1.882298851013183594e+01 -1.061978912353515625e+01
3.733117675781250000e+01 3.518831634521484375e+01
-4.042961883544921875e+01 2.055970382690429688e+01
1.937988853454589844e+01 -6.452724933624267578e+00
-1.347453689575195312e+01 -4.189331054687500000e+01
-1.734979450702667236e-01 -2.854048538208007812e+01
-1.672433662414550781e+01 -1.816458129882812500e+01
2.825371932983398438e+01 1.679804229736328125e+01
-3.275583648681640625e+01 -6.548454761505126953e+00
1.694026947021484375e+01 -1.757719993591308594e+01
1.298531150817871094e+01 -2.476589584350585938e+01
-2.383530044555664062e+01 8.122433662414550781e+00
1.552403330802917480e+00 -2.202487754821777344e+01
-1.655810117721557617e+00 5.290139389038085938e+01
1.803517341613769531e+01 -1.161920356750488281e+01
-3.172742843627929688e+01 1.365343189239501953e+01
4.716897487640380859e+00 2.646794128417968750e+01
5.261565208435058594e+00 3.759415054321289062e+01
-3.367398071289062500e+01 1.485218811035156250e+01
3.760427474975585938e+01 -8.967667579650878906e+00
8.086035847663879395e-01 4.753696441650390625e+01
9.340070724487304688e+00 -3.133846664428710938e+01
-5.520224094390869141e+00 -1.480266094207763672e+01
3.506899261474609375e+01 -1.257232475280761719e+01
2.087959861755371094e+01 -1.011942958831787109e+01
-1.841722869873046875e+01 -4.475391864776611328e+00
2.690344810485839844e+01 3.065772354602813721e-01
9.656350612640380859e-01 -4.170988559722900391e+00
3.271948099136352539e+00 1.880680847167968750e+01
-1.499033451080322266e+01 -4.184549331665039062e+00
-3.039875411987304688e+01 -9.566885948181152344e+00
-3.872740173339843750e+01 2.243855476379394531e+00
-3.324682998657226562e+01 3.169029235839843750e+01
4.031803894042968750e+01 -2.428373908996582031e+01
1.933769416809082031e+01 7.324337482452392578e+00
2.712491798400878906e+01 -1.773526310920715332e+00
5.312665939331054688e+00 -1.222741508483886719e+01
-2.901300811767578125e+01 3.443524551391601562e+01
1.773660469055175781e+01 -6.240389823913574219e+00
3.544857788085937500e+01 2.554861259460449219e+01
-1.168611907958984375e+01 -4.710122680664062500e+01
